"","MG","Rod","AC","BC","Cone","HC","RGC"
"ARIH1",0.923711340206186,1.15135474609725,1.54043767840152,1.25463690663313,2.97560975609756,1.11267605633803,2.91752577319588
"BBS4",0.358762886597938,0.785573299838507,0.382492863939106,0.351776171015404,2.00406504065041,0.274647887323944,0.525773195876289
"ADPGK",0.14639175257732,0.0916023685627131,0.203615604186489,0.0980823640364665,0.254065040650407,0.171361502347418,0.391752577319588
"NEO1",0.744329896907217,0.866947783958371,0.686013320647003,0.758566488525621,2.01422764227642,0.309859154929577,1.70103092783505
"C15orf60",0.0329896907216495,0.0515880136371793,0.0599429115128449,0.0801634706067274,0.107723577235772,0.0446009389671361,0.185567010309278
"NPTN",0.581443298969072,1.1200430647766,2.31018078020932,2.82929896259038,2.53048780487805,1.23004694835681,2.51546391752577
"CD276",0.0577319587628866,0.20428853400323,0.149381541389153,0.126060987110971,0.390243902439024,0.0305164319248826,0.865979381443299
"PML",0.0494845360824742,0.0358873138345595,0.0751665080875357,0.0462118830556429,0.0630081300813008,0.068075117370892,0.185567010309278
"SEMA7A",0.0185567010309278,0.327202583886596,0.0371075166508088,0.072933039924552,0.481707317073171,0.0211267605633803,0.0412371134020619
"UBL7",0.00618556701030928,0.0285304144984748,0.0333016175071361,0.0282929896259038,0.0467479674796748,0.0258215962441315,0.0515463917525773
"UBL7-AS1",0.0412371134020619,0.0473712542616185,0.0304471931493815,0.0383527192706696,0.0833333333333333,0.0375586854460094,0.11340206185567
"RP11-10O17.3",0.0762886597938144,0.0319397093127579,0.0228353948620362,0.0377239861678717,0.0528455284552846,0.0305164319248826,0.134020618556701
"ARID3B",0.0824742268041237,0.477121837430468,0.10941960038059,0.14115058157812,1.27032520325203,0.068075117370892,0.381443298969072
"CLK3",0.134020618556701,0.240086129553203,0.212178877259753,0.20873939012889,0.455284552845528,0.230046948356807,0.329896907216495
"EDC3",0.17319587628866,0.179436569172797,0.222645099904853,0.226972650110028,0.170731707317073,0.204225352112676,0.412371134020619
"CSK",0.0474226804123711,0.0226987260003589,0.146527117031399,0.0886513674944986,0.032520325203252,0.105633802816901,0.164948453608247
"CPLX3",0.101030927835052,0.0824511035349004,1.33301617507136,0.947815152467777,0.254065040650407,0.096244131455399,0.0515463917525773
"ULK3",0.0680412371134021,0.159788264848376,0.950523311132255,0.359320968248978,0.235772357723577,0.511737089201878,1.24742268041237
"SCAMP2",0.103092783505155,0.0660326574555894,0.127497621313035,0.0716755737189563,0.128048780487805,0.211267605633803,0.371134020618557
"MPI",0.0247422680412371,0.0456666068544769,0.0999048525214082,0.0622445771769884,0.103658536585366,0.178403755868545,0.103092783505155
"FAM219B",0.0721649484536083,0.21649022070698,0.287345385347288,0.17950330084879,0.422764227642276,0.246478873239437,0.917525773195876
"COX5A",0.0618556701030928,0.119235600215324,0.182683158896289,0.104998428167243,0.282520325203252,0.18075117370892,0.484536082474227
"RPP25",0.0185567010309278,0.13179616005742,0.223596574690771,0.190820496699151,0.0182926829268293,0.126760563380282,0.319587628865979
"SCAMP5",0.121649484536082,2.6371792571326,1.47288296860133,0.870795347375039,2.72560975609756,0.86150234741784,2.58762886597938
"PPCDC",0.230927835051546,0.618607572223219,0.401522359657469,0.215655454259667,0.441056910569106,0.241784037558685,0.597938144329897
"COMMD4",0.107216494845361,0.0771577247443029,0.157944814462417,0.119773656082993,0.121951219512195,0.131455399061033,0.237113402061856
"NEIL1",0.115463917525773,0.0153418266642742,0.186489058039962,0.063816409933983,0.024390243902439,0.0774647887323944,1.35051546391753
"MAN2C1",0.162886597938144,0.085052933787906,0.137963843958135,0.107198994027036,0.166666666666667,0.136150234741784,0.402061855670103
"SIN3A",0.319587628865979,0.317423290866679,0.434823977164605,0.289845960389815,0.552845528455285,0.354460093896714,0.515463917525773
"PTPN9",0.257731958762887,0.493630001794366,0.439581351094196,0.34108770826784,0.957317073170732,0.345070422535211,1.42268041237113
"SNUPN",0.0721649484536083,0.0404629463484658,0.107516650808754,0.059415278214398,0.152439024390244,0.112676056338028,0.268041237113402
"IMP3",0.0391752577319588,0.0489861833841737,0.0865842055185538,0.0531279471864194,0.0589430894308943,0.0868544600938967,0.11340206185567
"UBE2Q2",0.103092783505155,0.901399605239548,0.23977164605138,0.224457717698837,2.70325203252033,0.124413145539906,0.670103092783505
"FBXO22",0.136082474226804,0.444554100125606,0.333016175071361,0.251493241119145,1.14634146341463,0.237089201877934,0.701030927835051
"NRG4",0.0577319587628866,0.432262695137269,0.176022835394862,0.0666457088965734,0.465447154471545,0.0727699530516432,0.298969072164948
"C15orf27",0.0474226804123711,0.220437825228782,0.422454804947669,0.0591009116629991,0.280487804878049,0.192488262910798,0.154639175257732
"ETFA",0.34639175257732,0.248429930019738,0.35394862036156,0.23828984596039,1.11788617886179,1.32159624413146,0.979381443298969
"SCAPER",1.47628865979381,11.6898438901848,3.3244529019981,2.62841873624646,9.17479674796748,2.39201877934272,4.63917525773196
"RCN2",0.416494845360825,0.229499371972008,1.20551855375833,0.505187048098082,0.650406504065041,1.62910798122066,0.587628865979381
"TSPAN3",0.82680412371134,0.530235061905616,0.916270218839201,0.962904746934926,1.61178861788618,0.988262910798122,0.65979381443299
"PEAK1",3.18144329896907,0.85600215323883,0.950523311132255,0.846589122917322,1.75609756097561,1.18544600938967,2.89690721649485
"HMG20A",0.412371134020619,0.400951013816616,0.678401522359657,0.455202766425652,0.953252032520325,0.474178403755869,1.04123711340206
"LINGO1",0.177319587628866,0.162031221963036,0.527117031398668,0.183275699465577,0.154471544715447,1.10798122065728,0.948453608247423
"TBC1D2B",0.187628865979381,0.0510497039296609,0.320647002854424,0.137692549512732,0.0873983739837398,0.237089201877934,0.65979381443299
"IDH3A",0.158762886597938,0.208056701955859,0.50523311132255,0.22068531908205,0.827235772357724,0.338028169014085,1.07216494845361
"DNAJA4",0.0556701030927835,0.0647766014713799,0.148430066603235,0.0955674316252751,0.0995934959349594,0.129107981220657,0.216494845360825
"WDR61",0.197938144329897,0.200430647766015,0.502378686964795,0.325998113800692,0.373983739837398,0.488262910798122,1.01030927835052
"CRABP1",1.3298969072165,0.0524851964830432,0.322549952426261,0.0553285130462119,0.0508130081300813,0.0868544600938967,0.0309278350515464
"IREB2",0.593814432989691,0.330253005562534,0.697431018078021,0.559572461490097,0.660569105691057,0.821596244131455,1.04123711340206
"PSMA4",0.0639175257731959,0.044769424008613,0.181731684110371,0.134234517447344,0.103658536585366,0.31924882629108,0.422680412371134
"CHRNA3",0.00412371134020619,0.0275435133680244,0.0247383444338725,0.0389814523734675,0.731707317073171,0.0187793427230047,0.0103092783505155
"MORF4L1",0.470103092783505,0.342454692266284,0.860133206470029,0.478151524677774,1.10772357723577,1.17370892018779,1.18556701030928
"CTSH",0.0412371134020619,0.0349901309886955,0.0456707897240723,0.0106884627475637,0.134146341463415,0.0234741784037559,0.0206185567010309
"RASGRF1",0,0.00493450565225193,1.72121788772598,0.0286073561773027,0.00813008130081301,0.910798122065728,0.45360824742268
"RP11-17L5.4",0,0.000897182845863987,0.726926736441484,0.0198050927381327,0,0.164319248826291,0.463917525773196
"TMED3",0.043298969072165,0.0397452000717746,0.137012369172217,0.054699779943414,0.0711382113821138,0.187793427230047,0.185567010309278
"MTHFS",0.043298969072165,0.0323883007356899,0.0561370123691722,0.0518704809808236,0.0650406504065041,0.0563380281690141,0.164948453608247
"ZFAND6",0.701030927835052,1.10263771756684,0.464319695528069,0.52342030807922,2.36991869918699,0.511737089201878,0.793814432989691
"RP11-210M15.2",0.162886597938144,0.0437825228781626,0.0647002854424358,0.0770198050927381,0.0731707317073171,0.00234741784037559,0.288659793814433
"ARNT2",0.25979381443299,0.219092050959986,0.330161750713606,0.375982395473122,0.380081300813008,0.0375586854460094,0.43298969072165
"ABHD17C",0.0474226804123711,0.406692984030145,0.220742150333016,0.0792203709525306,0.497967479674797,0.119718309859155,0.350515463917526
"KIAA1199",0.206185567010309,0.268078234344159,0.330161750713606,0.211568689091481,0.508130081300813,0.225352112676056,0.412371134020619
"RP11-351M8.1",0.0329896907216495,0.0524851964830432,0.0542340627973359,0.0392958189248664,0.0650406504065041,0.028169014084507,0.123711340206186
"MESDC2",0.23298969072165,0.341467791135833,0.28639391056137,0.20308079220371,0.548780487804878,0.187793427230047,0.185567010309278
"C15orf26",0.022680412371134,0.0341826664274179,0.408182683158896,0.0575290789060044,0.0365853658536585,0.068075117370892,2.14432989690722
"IL16",0.0494845360824742,0.0701596985465638,0.121788772597526,0.0848789688777114,0.215447154471545,0.117370892018779,0.360824742268041
"CTD-2034I4.1",0.628865979381443,0.00977929301991746,0.0608943862987631,0.0361521534108771,0.0223577235772358,0.039906103286385,0.216494845360825
"EFTUD1",0.144329896907217,0.13628207428674,0.215984776403425,0.140836215026721,0.276422764227642,0.199530516431925,0.56701030927835
"FAM154B",0.210309278350515,0.204019379149471,0.120837297811608,0.120402389185791,0.341463414634146,0.126760563380282,0.329896907216495
"CPEB1",0.408247422680412,0.0834380046653508,0.121788772597526,0.17070103740962,0.0386178861788618,0.190140845070423,1.82474226804124
"RP11-752G15.3",0.0577319587628866,0.140050242239368,0.0999048525214082,0.0785916378497328,0.0914634146341463,0.0751173708920188,0.587628865979381
"AP3B2",0.0536082474226804,1.20958191279383,0.606089438629876,0.504872681546684,0.835365853658537,0.424882629107981,1.24742268041237
"RP11-752G15.8",0.105154639175258,0.13278306118787,0.0342530922930542,0.0559572461490098,0.270325203252033,0.0586854460093897,0.0824742268041237
"RP11-752G15.6",0.0515463917525773,0.0959088462228602,0.135109419600381,0.137692549512732,0.164634146341463,0.131455399061033,0.216494845360825
"FSD2",0.0350515463917526,0.0267360488067468,0.077069457659372,0.0345803206538824,0.0650406504065041,0.0539906103286385,0.185567010309278
"WHAMM",0.158762886597938,0.097434057060829,0.21883920076118,0.12637535366237,0.180894308943089,0.204225352112676,0.422680412371134
"HOMER2",0.435051546391753,0.0920509599856451,0.705994291151284,0.254322540081735,0.339430894308943,0.253521126760563,0.824742268041237
"RP11-382A20.5",0.138144329896907,0.0777857527364077,0.285442435775452,0.13517761710154,0.219512195121951,0.194835680751174,0.309278350515464
"C15orf40",0.167010309278351,0.17961600574197,0.267364414843007,0.20873939012889,0.231707317073171,0.265258215962441,0.412371134020619
"BTBD1",0.243298969072165,0.178090794904001,0.386298763082778,0.274756365922666,0.591463414634146,0.345070422535211,1.09278350515464
"TM6SF1",0.0103092783505155,0.0210837968778037,0.17697431018078,0.0427538509902546,0.0873983739837398,0.0657276995305164,1.03092783505155
"HDGFRP3",0.358762886597938,0.3146420240445,1.17602283539486,0.66457088965734,1.42886178861789,0.953051643192488,1.44329896907216
"RP11-382A20.4",0.0969072164948454,0.0629822357796519,0.320647002854424,0.130462118830556,0.380081300813008,0.169014084507042,0.45360824742268
"SH3GL3",0.0103092783505155,0.00798492732818949,0.933396764985728,0.504243948443886,0.016260162601626,6.018779342723,1.24742268041237
"ADAMTSL3",0.00412371134020619,0.00358873138345595,0.0608943862987631,0.0333228544482867,0.00203252032520325,1.14084507042254,1.87628865979381
"ZSCAN2",0.022680412371134,0.0355284406962139,0.0542340627973359,0.0342659541024835,0.0670731707317073,0.0492957746478873,0.0927835051546392
"WDR73",0.179381443298969,0.270410909743406,0.336822074215033,0.245205910091166,0.451219512195122,0.2981220657277,0.845360824742268
"SEC11A",0.257731958762887,0.2321909205096,0.330161750713606,0.226029550455832,0.520325203252033,0.300469483568075,0.969072164948454
"ZNF592",0.162886597938144,0.219361205813745,0.345385347288297,0.223828984596039,0.5,0.220657276995305,0.618556701030928
"ALPK3",0.0391752577319588,0.0394760452180154,0.0504281636536632,0.0751336057843445,0.184959349593496,0.0352112676056338,0.845360824742268
"PDE8A",0.338144329896907,2.26565584066033,1.84776403425309,1.02483495756052,1.54065040650407,1.51643192488263,3.71134020618557
"AKAP13",2.90309278350515,0.214157545307734,1.3349191246432,0.239547312165986,0.967479674796748,0.26056338028169,1.29896907216495
"RP11-815J21.4",0.235051546391753,0.0186614031939709,0.0999048525214082,0.022634391700723,0.111788617886179,0.0187793427230047,0.154639175257732
"KLHL25",0.045360824742268,0.0269154853759196,0.0742150333016175,0.0506130147752279,0.0142276422764228,0.164319248826291,0.0309278350515464
"AGBL1",0.0123711340206186,0.00735689933608469,0.200761179828735,0.228858849418422,0.0101626016260163,0.0117370892018779,0.0412371134020619
"NTRK3",0.305154639175258,0.0648663197559663,2.3872502378687,0.485067588808551,0.0182926829268293,0.0234741784037559,6.11340206185567
"MRPL46",0.0412371134020619,0.0588551946886776,0.100856327307326,0.0870795347375039,0.0975609756097561,0.154929577464789,0.195876288659794
"MRPS11",0.11340206185567,0.0982415216221066,0.224548049476689,0.146809179503301,0.223577235772358,0.164319248826291,0.628865979381443
"DET1",0.129896907216495,0.1160954602548,0.133206470028544,0.187991197736561,0.241869918699187,0.112676056338028,0.0618556701030928
"HAPLN3",0.0206185567010309,0.712901489323524,0.0237868696479543,0.0119459289531594,0.111788617886179,0.00469483568075117,0.0103092783505155
"MFGE8",0.416494845360825,2.63054010407321,0.0846812559467174,0.0528135806350204,1.01219512195122,0.0328638497652582,0.0206185567010309
"ABHD2",0.775257731958763,0.180782343441593,0.799238820171265,0.33542911034266,0.479674796747967,0.434272300469484,3.69072164948454
"RLBP1",6.77938144329897,0.0435133680244034,0.0532825880114177,0.0521848475322226,0.0365853658536585,0.0586854460093897,0.0927835051546392
"FANCI",0.261855670103093,0.0410012560559842,0.0846812559467174,0.064130776485382,0.0467479674796748,0.039906103286385,0.309278350515464
"POLG",0.111340206185567,0.043423649739817,0.111322549952426,0.0609871109713927,0.0630081300813008,0.0751173708920188,0.329896907216495
"PEX11A",0.0927835051546392,0.0640588551946887,0.11988582302569,0.0653882426909777,0.117886178861789,0.105633802816901,0.11340206185567
"WDR93",0.065979381443299,0.132334469764938,0.0903901046622265,0.0562716127004087,0.477642276422764,0.0469483568075117,0.134020618556701
"MESP1",0.0103092783505155,0.025210837968778,0.0827783063748811,0.0339515875510846,0.0792682926829268,0.0492957746478873,0.0309278350515464
"MESP2",0,0.120850529337879,0.0114176974310181,0.00597296447657969,0.357723577235772,0.00234741784037559,0.0103092783505155
"AP3S2",0.0144329896907217,0.0362461869729051,0.0704091341579448,0.0326941213454888,0.0813008130081301,0.110328638497653,0.0824742268041237
"C15orf38-AP3S2",0.0144329896907217,0.0331060470123811,0.0285442435775452,0.0330084878968878,0.0386178861788618,0.028169014084507,0.103092783505155
"ZNF710",0.162886597938144,0.028799569352234,0.157944814462417,0.0528135806350204,0.040650406504065,0.112676056338028,0.123711340206186
"IDH2",0.0845360824742268,0.0161492912255518,0.203615604186489,0.0355234203080792,0.016260162601626,0.0633802816901408,0.0515463917525773
"SEMA4B",0.569072164948454,0.894491297326395,0.431969552806851,0.036466519962276,0.605691056910569,0.598591549295775,0.876288659793814
"CIB1",0.0474226804123711,0.0372330881033555,0.0313986679352997,0.0191763596353348,0.0914634146341463,0.0586854460093897,0.0515463917525773
"ZNF774",0.0206185567010309,0.0271846402296788,0.0475737392959087,0.0248349575605156,0.0508130081300813,0.0446009389671361,0.175257731958763
"IQGAP1",0.117525773195876,0.215772474430289,0.186489058039962,0.0361521534108771,0.207317073170732,0.112676056338028,1.56701030927835
"CRTC3",0.676288659793814,0.829804414139602,1.10085632730733,0.478780257780572,0.894308943089431,1.1056338028169,1.95876288659794
